Path;Distance;max_lengthC;osnrC;osnrC val;osnrL;osnrL val;osnrS;osnrS val;max_lengthL;max_lengthC;
6-7-8-11-13-15-16-17-;952;yes;yes;19,248;yes;18,4922;yes;16,6347;no;no;
6-7-8-11-12-14-15-16-17-;744;yes;yes;19,1779;yes;18,4932;yes;16,6573;yes;no;
6-7-8-11-12-14-15-13-17-;870;yes;yes;19,0716;yes;18,3948;yes;16,5464;no;no;
6-7-8-11-10-13-17-;1111;no;yes;19,3298;yes;18,4798;yes;16,607;no;no;
6-7-8-11-10-13-15-16-17-;1401;no;yes;18,2148;yes;17,3438;no;15,4759;no;no;
6-7-8-11-5-10-13-17-;1334;no;yes;18,8393;yes;18,0644;yes;16,1778;no;no;
6-7-8-11-5-10-13-15-16-17-;1624;no;yes;17,8306;yes;17,0206;no;15,1415;no;no;
6-7-8-11-5-9-1-3-2-4-10-13-17-;2333;no;yes;16,4506;no;15,5847;no;13,7032;no;no;
6-7-8-11-5-4-10-13-17-;1556;no;yes;18,2105;yes;17,4007;no;15,5155;no;no;
6-7-8-11-5-4-10-13-15-16-17-;1846;no;yes;17,3249;yes;16,4904;no;14,6115;no;no;
6-7-8-11-5-3-2-4-10-13-17-;1809;no;yes;17,4498;yes;16,664;no;14,7807;no;no;
6-7-8-11-5-3-2-4-10-13-15-16-17-;2099;no;yes;16,6948;no;15,8838;no;14,0056;no;no;
6-7-8-11-5-2-4-10-13-17-;1712;no;yes;17,7131;yes;16,8776;no;14,9968;no;no;
6-7-8-11-5-2-4-10-13-15-16-17-;2002;no;yes;16,915;yes;16,0615;no;14,1857;no;no;
6-7-8-9-5-11-13-17-;1098;no;yes;19,1671;yes;18,4426;yes;16,5675;no;no;
6-7-8-9-5-11-13-15-16-17-;1388;no;yes;18,0884;yes;17,3152;no;15,4454;no;no;
6-7-8-9-5-11-12-14-15-16-17-;1180;no;yes;18,0347;yes;17,3159;no;15,4626;no;no;
6-7-8-9-5-11-12-14-15-13-17-;1306;no;yes;17,9528;yes;17,2406;no;15,3781;no;no;
6-7-8-9-5-11-10-13-17-;1547;no;yes;18,1509;yes;17,3056;no;15,4244;no;no;
6-7-8-9-5-11-10-13-15-16-17-;1837;no;yes;17,2762;yes;16,4131;no;14,5374;no;no;
6-7-8-9-5-10-13-17-;1066;no;yes;19,3084;yes;18,6415;yes;16,7619;no;no;
6-7-8-9-5-10-13-15-16-17-;1356;no;yes;18,1982;yes;17,4678;no;15,5949;no;no;
6-7-8-9-5-10-13-11-12-14-15-16-17-;1598;no;yes;17,1;yes;16,3399;no;14,48;no;no;
6-7-8-9-5-10-11-13-17-;1403;no;yes;18,3227;yes;17,5019;no;15,6264;no;no;
6-7-8-9-5-10-11-13-15-16-17-;1693;no;yes;17,4161;yes;16,5722;no;14,7014;no;no;
6-7-8-9-5-10-11-12-14-15-16-17-;1485;no;yes;17,37;yes;16,5728;no;14,7159;no;no;
6-7-8-9-5-10-11-12-14-15-13-17-;1611;no;yes;17,2996;yes;16,5093;no;14,6447;no;no;
6-7-8-9-5-4-10-13-17-;1288;no;yes;18,6134;yes;17,8912;yes;16,012;no;no;
6-7-8-9-5-4-10-13-15-16-17-;1578;no;yes;17,6506;yes;16,8838;no;15,0104;no;no;
6-7-8-9-5-4-10-13-11-12-14-15-16-17-;1820;no;yes;16,6688;no;15,8828;no;14,0211;no;no;
6-7-8-9-5-4-10-11-13-17-;1625;no;yes;17,7601;yes;16,9136;no;15,038;no;no;
6-7-8-9-5-4-10-11-13-15-16-17-;1915;no;yes;16,9541;yes;16,0913;no;14,2198;no;no;
6-7-8-9-5-4-10-11-12-14-15-16-17-;1707;no;yes;16,9126;yes;16,0918;no;14,2328;no;no;
6-7-8-9-5-4-10-11-12-14-15-13-17-;1833;no;yes;16,8492;yes;16,0349;no;14,169;no;no;
6-7-8-9-5-3-2-4-10-13-17-;1541;no;yes;17,7853;yes;17,0742;no;15,1961;no;no;
6-7-8-9-5-3-2-4-10-13-15-16-17-;1831;no;yes;16,9751;yes;16,2238;no;14,3504;no;no;
6-7-8-9-5-3-2-4-10-13-11-12-14-15-16-17-;2073;no;yes;16,1218;no;15,3507;no;13,4877;no;no;
6-7-8-9-5-3-2-4-10-11-13-17-;1878;no;yes;17,0686;yes;16,2494;no;14,3741;no;no;
6-7-8-9-5-3-2-4-10-11-13-15-16-17-;2168;no;yes;16,3723;no;15,5346;no;13,663;no;no;
6-7-8-9-5-3-2-4-10-11-12-14-15-16-17-;1960;no;yes;16,336;no;15,5351;no;13,6744;no;no;
6-7-8-9-5-3-2-4-10-11-12-14-15-13-17-;2086;no;yes;16,2804;no;15,485;no;13,6182;no;no;
6-7-8-9-5-2-4-10-13-17-;1444;no;yes;18,0705;yes;17,3096;no;15,4345;no;no;
6-7-8-9-5-2-4-10-13-15-16-17-;1734;no;yes;17,2103;yes;16,4163;no;14,5457;no;no;
6-7-8-9-5-2-4-10-13-11-12-14-15-16-17-;1976;no;yes;16,3141;no;15,5075;no;13,6471;no;no;
6-7-8-9-5-2-4-10-11-13-17-;1781;no;yes;17,3092;yes;16,4431;no;14,5704;no;no;
6-7-8-9-5-2-4-10-11-13-15-16-17-;2071;no;yes;16,5763;no;15,6984;no;13,8291;no;no;
6-7-8-9-5-2-4-10-11-12-14-15-16-17-;1863;no;yes;16,5383;no;15,6989;no;13,841;no;no;
6-7-8-9-5-2-4-10-11-12-14-15-13-17-;1989;no;yes;16,4801;no;15,6469;no;13,7826;no;no;
6-7-8-9-1-3-5-11-13-17-;1520;no;yes;17,8144;yes;16,9566;no;15,0889;no;no;
6-7-8-9-1-3-5-11-13-15-16-17-;1810;no;yes;16,9992;yes;16,1269;no;14,262;no;no;
6-7-8-9-1-3-5-11-12-14-15-16-17-;1602;no;yes;16,9573;yes;16,1274;no;14,2751;no;no;
6-7-8-9-1-3-5-11-12-14-15-13-17-;1728;no;yes;16,8933;yes;16,0701;no;14,2107;no;no;
6-7-8-9-1-3-5-11-10-13-17-;1969;no;yes;17,0477;yes;16,1196;no;14,246;no;no;
6-7-8-9-1-3-5-11-10-13-15-16-17-;2259;no;yes;16,3545;no;15,4244;no;13,554;no;no;
6-7-8-9-1-3-5-10-13-17-;1488;no;yes;17,9174;yes;17,0969;no;15,2264;no;no;
6-7-8-9-1-3-5-10-13-15-16-17-;1778;no;yes;17,0844;yes;16,2425;no;14,3754;no;no;
6-7-8-9-1-3-5-10-13-11-12-14-15-16-17-;2020;no;yes;16,2114;no;15,3659;no;13,5081;no;no;
6-7-8-9-1-3-5-10-11-13-17-;1825;no;yes;17,1804;yes;16,2682;no;14,3992;no;no;
6-7-8-9-1-3-5-10-11-13-15-16-17-;2115;no;yes;16,4673;no;15,5506;no;13,6843;no;no;
6-7-8-9-1-3-5-10-11-12-14-15-16-17-;1907;no;yes;16,4302;no;15,551;no;13,6957;no;no;
6-7-8-9-1-3-5-10-11-12-14-15-13-17-;2033;no;yes;16,3734;no;15,5008;no;13,6393;no;no;
6-7-8-9-1-3-5-4-10-13-17-;1710;no;yes;17,4021;yes;16,5579;no;14,6866;no;no;
6-7-8-9-1-3-5-4-10-13-15-16-17-;2000;no;yes;16,6547;no;15,7949;no;13,9268;no;no;
6-7-8-9-1-3-5-4-10-11-13-17-;2047;no;yes;16,7416;no;15,8181;no;13,9483;no;no;
6-7-8-9-1-3-5-4-10-11-13-15-16-17-;2337;no;yes;16,0921;no;15,1661;no;13,2989;no;no;
6-7-8-9-1-3-5-4-10-11-12-14-15-16-17-;2129;no;yes;16,0581;no;15,1666;no;13,3094;no;no;
6-7-8-9-1-3-5-4-10-11-12-14-15-13-17-;2255;no;yes;16,006;no;15,1205;no;13,2577;no;no;
6-7-8-9-1-3-5-2-4-10-13-17-;1866;no;yes;16,9852;yes;16,1226;no;14,2537;no;no;
6-7-8-9-1-3-5-2-4-10-13-15-16-17-;2156;no;yes;16,3011;no;15,4269;no;13,5606;no;no;
6-7-8-9-1-3-5-2-4-10-11-13-17-;2203;no;yes;16,3811;no;15,4482;no;13,5803;no;no;
6-7-8-9-1-3-2-5-11-13-17-;1671;no;yes;17,3661;yes;16,4914;no;14,6259;no;no;
6-7-8-9-1-3-2-5-11-13-15-16-17-;1961;no;yes;16,6243;no;15,7391;no;13,8758;no;no;
6-7-8-9-1-3-2-5-11-12-14-15-16-17-;1753;no;yes;16,5859;no;15,7396;no;13,8877;no;no;
6-7-8-9-1-3-2-5-11-12-14-15-13-17-;1879;no;yes;16,5271;no;15,6871;no;13,8288;no;no;
6-7-8-9-1-3-2-5-11-10-13-17-;2120;no;yes;16,6688;no;15,7325;no;13,8611;no;no;
6-7-8-9-1-3-2-5-11-10-13-15-16-17-;2410;no;yes;16,0295;no;15,0923;no;13,2237;no;no;
6-7-8-9-1-3-2-5-10-13-17-;1639;no;yes;17,4588;yes;16,6173;no;14,7492;no;no;
6-7-8-9-1-3-2-5-10-13-15-16-17-;1929;no;yes;16,7024;no;15,8447;no;13,9793;no;no;
6-7-8-9-1-3-2-5-10-11-13-17-;1976;no;yes;16,7902;no;15,8681;no;14,0011;no;no;
6-7-8-9-1-3-2-5-10-11-13-15-16-17-;2266;no;yes;16,134;no;15,2091;no;13,3443;no;no;
6-7-8-9-1-3-2-5-10-11-12-14-15-16-17-;2058;no;yes;16,0997;no;15,2096;no;13,3549;no;no;
6-7-8-9-1-3-2-5-10-11-12-14-15-13-17-;2184;no;yes;16,047;no;15,1631;no;13,3027;no;no;
6-7-8-9-1-3-2-5-4-10-13-17-;1861;no;yes;16,9925;yes;16,1316;no;14,2626;no;no;
6-7-8-9-1-3-2-5-4-10-13-15-16-17-;2151;no;yes;16,3073;no;15,4345;no;13,5681;no;no;
6-7-8-9-1-3-2-5-4-10-11-13-17-;2198;no;yes;16,3874;no;15,4558;no;13,5879;no;no;
6-7-8-9-1-3-2-4-10-13-17-;1699;no;yes;17,4292;yes;16,5941;no;14,7221;no;no;
6-7-8-9-1-3-2-4-10-13-15-16-17-;1989;no;yes;16,6775;no;15,8253;no;13,9566;no;no;
6-7-8-9-1-3-2-4-10-11-13-17-;2036;no;yes;16,7648;no;15,8486;no;13,9783;no;no;
6-7-8-9-1-3-2-4-10-11-13-15-16-17-;2326;no;yes;16,1122;no;15,1924;no;13,3247;no;no;
6-7-8-9-1-3-2-4-10-11-12-14-15-16-17-;2118;no;yes;16,078;no;15,1928;no;13,3352;no;no;
6-7-8-9-1-3-2-4-10-11-12-14-15-13-17-;2244;no;yes;16,0256;no;15,1465;no;13,2833;no;no;
6-7-8-9-1-3-2-4-10-5-11-13-17-;2259;no;yes;16,4863;no;15,6171;no;13,7388;no;no;
6-7-8-9-1-3-2-4-5-11-13-17-;2091;no;yes;16,767;no;15,8686;no;13,994;no;no;
6-7-8-9-1-3-2-4-5-11-13-15-16-17-;2381;no;yes;16,1141;no;15,2096;no;13,3382;no;no;
6-7-8-9-1-3-2-4-5-11-12-14-15-16-17-;2173;no;yes;16,0799;no;15,21;no;13,3488;no;no;
6-7-8-9-1-3-2-4-5-11-12-14-15-13-17-;2299;no;yes;16,0275;no;15,1635;no;13,2966;no;no;
6-7-8-9-1-3-2-4-5-11-10-13-17-;2540;no;yes;16,1536;no;15,2037;no;13,3252;no;no;
6-7-8-9-1-3-2-4-5-10-13-17-;2059;no;yes;16,8477;no;15,9774;no;14,1004;no;no;
6-7-8-9-1-3-2-4-5-10-13-15-16-17-;2349;no;yes;16,1834;no;15,3029;no;13,4296;no;no;
6-7-8-9-1-3-2-4-5-10-11-13-17-;2396;no;yes;16,2612;no;15,3236;no;13,4487;no;no;
6-9-8-11-;326;yes;yes;22,9679;yes;22,4252;yes;20,5755;yes;yes;
6-9-5-11-;572;yes;yes;22,0795;yes;21,3306;yes;19,4561;yes;yes;
6-9-5-10-13-17-16-15-14-12-11-;1404;no;yes;17,8074;yes;17,0571;no;15,1927;no;no;
6-9-5-10-13-15-14-12-11-;1198;no;yes;18,5764;yes;17,799;no;15,9353;no;no;
6-9-5-10-13-11-;990;yes;yes;20,0127;yes;19,1953;yes;17,3161;no;no;
6-9-5-10-11-;877;yes;yes;20,5575;yes;19,6565;yes;17,7814;no;no;
6-9-5-4-10-13-17-16-15-14-12-11-;1626;no;yes;17,3042;yes;16,5227;no;14,6568;no;no;
6-9-5-4-10-13-15-14-12-11-;1420;no;yes;17,9822;yes;17,1719;no;15,3064;no;no;
6-9-5-4-10-13-11-;1212;no;yes;19,2061;yes;18,3522;yes;16,4734;no;no;
6-9-5-4-10-11-;1099;no;yes;19,6536;yes;18,7285;yes;16,853;no;no;
6-9-5-3-2-4-10-13-17-16-15-14-12-11-;1879;no;yes;16,677;no;15,9119;no;14,045;no;no;
6-9-5-3-2-4-10-13-15-14-12-11-;1673;no;yes;17,2573;yes;16,4701;no;14,6035;no;no;
6-9-5-3-2-4-10-13-11-;1465;no;yes;18,2692;yes;17,4526;no;15,5749;no;no;
6-9-5-3-2-4-10-11-;1352;no;yes;18,6261;yes;17,756;no;15,8809;no;no;
6-9-5-2-4-10-13-17-16-15-14-12-11-;1782;no;yes;16,8962;yes;16,0908;no;14,2267;no;no;
6-9-5-2-4-10-13-15-14-12-11-;1576;no;yes;17,5089;yes;16,6742;no;14,8107;no;no;
6-9-5-2-4-10-13-11-;1368;no;yes;18,5892;yes;17,7101;no;15,8357;no;no;
6-9-5-2-4-10-11-;1255;no;yes;18,9747;yes;18,0326;yes;16,1614;no;no;
6-9-1-3-5-11-;994;yes;yes;19,7379;yes;18,794;yes;16,9307;no;no;
6-9-1-3-5-10-13-17-16-15-14-12-11-;1826;no;yes;16,7789;no;15,9292;no;14,0682;no;no;
6-9-1-3-5-10-13-15-14-12-11-;1620;no;yes;17,3741;yes;16,4899;no;14,6299;no;no;
6-9-1-3-5-10-13-11-;1412;no;yes;18,4171;yes;17,4774;no;15,608;no;no;
6-9-1-3-5-10-11-;1299;no;yes;18,787;yes;17,7826;no;15,9165;no;no;
6-9-1-3-5-4-10-13-17-16-15-14-12-11-;2048;no;yes;16,3771;no;15,5114;no;13,6489;no;no;
6-9-1-3-5-4-10-13-15-14-12-11-;1842;no;yes;16,9163;yes;16,0175;no;14,1558;no;no;
6-9-1-3-5-4-10-13-11-;1634;no;yes;17,8429;yes;16,8922;no;15,0218;no;no;
6-9-1-3-5-4-10-11-;1521;no;yes;18,1652;yes;17,1577;no;15,2901;no;no;
6-9-1-3-5-2-4-10-13-17-16-15-14-12-11-;2204;no;yes;16,0446;no;15,1657;no;13,3045;no;no;
6-9-1-3-5-2-4-10-13-15-14-12-11-;1998;no;yes;16,5417;no;15,6309;no;13,7705;no;no;
6-9-1-3-5-2-4-10-13-11-;1790;no;yes;17,3838;yes;16,4239;no;14,556;no;no;
6-9-1-3-5-2-4-10-11-;1677;no;yes;17,6727;yes;16,6615;no;14,7962;no;no;
6-9-1-3-2-5-11-;1145;no;yes;19,0584;yes;18,1025;yes;16,2416;no;no;
6-9-1-3-2-5-10-13-17-16-15-14-12-11-;1977;no;yes;16,4219;no;15,558;no;13,6981;no;no;
6-9-1-3-2-5-10-13-15-14-12-11-;1771;no;yes;16,967;yes;16,0699;no;14,2111;no;no;
6-9-1-3-2-5-10-13-11-;1563;no;yes;17,9058;yes;16,9564;no;15,0895;no;no;
6-9-1-3-2-5-10-11-;1450;no;yes;18,233;yes;17,2259;no;15,3621;no;no;
6-9-1-3-2-5-4-10-13-17-16-15-14-12-11-;2199;no;yes;16,0505;no;15,1729;no;13,3116;no;no;
6-9-1-3-2-5-4-10-13-15-14-12-11-;1993;no;yes;16,5482;no;15,6389;no;13,7785;no;no;
6-9-1-3-2-5-4-10-13-11-;1785;no;yes;17,3917;yes;16,4335;no;14,5655;no;no;
6-9-1-3-2-5-4-10-11-;1672;no;yes;17,6812;yes;16,6717;no;14,8063;no;no;
6-9-1-3-2-4-10-13-17-16-15-14-12-11-;2037;no;yes;16,3985;no;15,5398;no;13,6769;no;no;
6-9-1-3-2-4-10-13-15-14-12-11-;1831;no;yes;16,9405;yes;16,0494;no;14,1872;no;no;
6-9-1-3-2-4-10-13-11-;1623;no;yes;17,8729;yes;16,9313;no;15,0602;no;no;
6-9-1-3-2-4-10-11-;1510;no;yes;18,1976;yes;17,1993;no;15,331;no;no;
6-9-1-3-2-4-10-5-11-;1733;no;yes;17,8148;yes;16,8863;no;15,0071;no;no;
6-9-1-3-2-4-5-11-;1565;no;yes;18,2006;yes;17,2266;no;15,3524;no;no;
6-9-1-3-2-4-5-10-13-15-14-12-11-;2191;no;yes;16,4173;no;15,5011;no;13,6331;no;no;
6-9-1-3-2-4-5-10-13-11-;1983;no;yes;17,2333;yes;16,2685;no;14,3918;no;no;
6-9-1-3-2-4-5-10-11-;1870;no;yes;17,512;yes;16,4975;no;14,6229;no;no;
6-7-8-11-;271;yes;yes;23,0986;yes;22,5634;yes;20,7277;yes;yes;
6-7-8-9-5-11-;707;yes;yes;20,6863;yes;20,0229;yes;18,1548;yes;no;
6-7-8-9-5-10-13-17-16-15-14-12-11-;1539;no;yes;17,2329;yes;16,5212;no;14,6584;no;no;
6-7-8-9-5-10-13-15-14-12-11-;1333;no;yes;17,8989;yes;17,1701;no;15,3083;no;no;
6-7-8-9-5-10-13-11-;1125;no;yes;19,096;yes;18,3499;yes;16,4759;no;no;
6-7-8-9-5-10-11-;1012;no;yes;19,5317;yes;18,7259;yes;16,8557;no;no;
6-7-8-9-5-4-10-13-17-16-15-14-12-11-;1761;no;yes;16,789;yes;16,0456;no;14,1813;no;no;
6-7-8-9-5-4-10-13-15-14-12-11-;1555;no;yes;17,3856;yes;16,6225;no;14,7589;no;no;
6-7-8-9-5-4-10-13-11-;1347;no;yes;18,4318;yes;17,6446;no;15,7701;no;no;
6-7-8-9-5-4-10-11-;1234;no;yes;18,803;yes;17,9621;yes;16,0908;no;no;
6-7-8-9-5-3-2-4-10-13-17-16-15-14-12-11-;2014;no;yes;16,2276;no;15,4944;no;13,6291;no;no;
6-7-8-9-5-3-2-4-10-13-15-14-12-11-;1808;no;yes;16,7473;no;15,9984;no;14,1335;no;no;
6-7-8-9-5-3-2-4-10-13-11-;1600;no;yes;17,6347;yes;16,8689;no;14,9946;no;no;
6-7-8-9-5-3-2-4-10-11-;1487;no;yes;17,9414;yes;17,1329;no;15,2612;no;no;
6-7-8-9-5-2-4-10-13-17-16-15-14-12-11-;1917;no;yes;16,4248;no;15,6566;no;13,7939;no;no;
6-7-8-9-5-2-4-10-13-15-14-12-11-;1711;no;yes;16,9702;yes;16,181;no;14,319;no;no;
6-7-8-9-5-2-4-10-13-11-;1503;no;yes;17,9098;yes;17,0931;no;15,2219;no;no;
6-7-8-9-5-2-4-10-11-;1390;no;yes;18,2373;yes;17,3715;no;15,5033;no;no;
6-7-8-9-1-3-5-11-;1129;no;yes;18,8722;yes;18,017;yes;16,1558;no;no;
6-7-8-9-1-3-5-10-13-17-16-15-14-12-11-;1961;no;yes;16,3194;no;15,5102;no;13,6502;no;no;
6-7-8-9-1-3-5-10-13-15-14-12-11-;1755;no;yes;16,851;yes;16,0161;no;14,1572;no;no;
6-7-8-9-1-3-5-10-13-11-;1547;no;yes;17,7622;yes;16,8906;no;15,0236;no;no;
6-7-8-9-1-3-5-10-11-;1434;no;yes;18,0784;yes;17,1559;no;15,292;no;no;
6-7-8-9-1-3-5-4-10-13-15-14-12-11-;1977;no;yes;16,4428;no;15,5903;no;13,7296;no;no;
6-7-8-9-1-3-5-4-10-13-11-;1769;no;yes;17,264;yes;16,3751;no;14,507;no;no;
6-7-8-9-1-3-5-4-10-11-;1656;no;yes;17,5448;yes;16,61;no;14,7445;no;no;
6-7-8-9-1-3-5-2-4-10-13-15-14-12-11-;2133;no;yes;16,1054;no;15,2385;no;13,379;no;no;
6-7-8-9-1-3-5-2-4-10-13-11-;1925;no;yes;16,8596;no;15,957;no;14,0908;no;no;
6-7-8-9-1-3-5-2-4-10-11-;1812;no;yes;17,1146;yes;16,1697;no;14,3061;no;no;
6-7-8-9-1-3-2-5-11-;1280;no;yes;18,3079;yes;17,4315;no;15,5721;no;no;
6-7-8-9-1-3-2-5-10-13-15-14-12-11-;1906;no;yes;16,4882;no;15,6377;no;13,7798;no;no;
6-7-8-9-1-3-2-5-10-13-11-;1698;no;yes;17,3189;yes;16,432;no;14,5671;no;no;
6-7-8-9-1-3-2-5-10-11-;1585;no;yes;17,6034;yes;16,6701;no;14,8079;no;no;
6-7-8-9-1-3-2-5-4-10-13-15-14-12-11-;2128;no;yes;16,1113;no;15,2458;no;13,3862;no;no;
6-7-8-9-1-3-2-5-4-10-13-11-;1920;no;yes;16,8666;no;15,9656;no;14,0994;no;no;
6-7-8-9-1-3-2-5-4-10-11-;1807;no;yes;17,1221;yes;16,1788;no;14,315;no;no;
6-7-8-9-1-3-2-4-10-13-15-14-12-11-;1966;no;yes;16,4645;no;15,6192;no;13,7581;no;no;
6-7-8-9-1-3-2-4-10-13-11-;1758;no;yes;17,2902;yes;16,4098;no;14,5411;no;no;
6-7-8-9-1-3-2-4-10-11-;1645;no;yes;17,5728;yes;16,6466;no;14,7805;no;no;
6-7-8-9-1-3-2-4-10-5-11-;1868;no;yes;17,2394;yes;16,3698;no;14,494;no;no;
6-7-8-9-1-3-2-4-5-11-;1700;no;yes;17,5754;yes;16,6707;no;14,7994;no;no;
6-7-8-9-1-3-2-4-5-10-13-11-;2118;no;yes;16,7259;no;15,8171;no;13,9431;no;no;
6-7-8-9-1-3-2-4-5-10-11-;2005;no;yes;16,973;yes;16,023;no;14,151;no;no;
7-8-11-;236;yes;yes;22,9298;yes;22,3545;no;20,5125;yes;yes;
7-6-9-8-11-;361;yes;no;20,8773;no;20,361;no;18,5177;yes;no;
7-8-11-13-17-;627;yes;yes;21,3102;yes;20,5913;yes;18,7246;yes;no;
7-8-11-13-15-16-17-;917;yes;yes;19,6612;yes;18,8706;yes;17,009;no;no;
7-8-11-12-14-15-16-17-;709;yes;yes;19,5842;yes;18,8716;yes;17,0337;yes;no;
7-8-11-12-14-15-13-17-;835;yes;yes;19,4676;yes;18,7644;yes;16,9128;no;no;
7-8-11-10-13-17-;1076;no;yes;19,7512;yes;18,857;yes;16,9788;no;no;
7-8-11-10-13-15-16-17-;1366;no;yes;18,5372;yes;17,6313;no;15,7596;no;no;
7-8-11-5-10-13-17-;1299;no;yes;19,2137;yes;18,4059;yes;16,5133;no;no;
7-8-11-5-10-13-15-16-17-;1589;no;yes;18,1247;yes;17,2868;no;15,4035;no;no;
7-8-11-5-9-1-3-2-4-10-13-17-;2298;no;yes;16,6627;no;15,7744;no;13,8897;no;no;
7-8-11-5-9-1-3-2-4-10-13-15-16-17-;2588;no;yes;16,0242;no;15,1285;no;13,2484;no;no;
7-8-11-5-4-10-13-17-;1521;no;yes;18,5326;yes;17,6921;no;15,8018;no;no;
7-8-11-5-4-10-13-15-16-17-;1811;no;yes;17,5857;yes;16,7252;no;14,8426;no;no;
7-8-11-5-3-2-4-10-13-17-;1774;no;yes;17,7184;yes;16,9086;no;15,0212;no;no;
7-8-11-5-3-2-4-10-13-15-16-17-;2064;no;yes;16,9195;yes;16,0872;no;14,2059;no;no;
7-8-11-5-2-4-10-13-17-;1677;no;yes;17,9991;yes;17,135;no;15,2499;no;no;
7-8-11-5-2-4-10-13-15-16-17-;1967;no;yes;17,1517;yes;16,2737;no;14,3947;no;no;
7-8-9-5-11-13-17-;1063;no;yes;19,5724;yes;18,8165;yes;16,9357;no;no;
7-8-9-5-11-13-15-16-17-;1353;no;yes;18,4012;yes;17,6007;no;15,727;no;no;
7-8-9-5-11-12-14-15-16-17-;1145;no;yes;18,3435;yes;17,6014;no;15,7454;no;no;
7-8-9-5-11-12-14-15-13-17-;1271;no;yes;18,2556;yes;17,5211;no;15,6553;no;no;
7-8-9-5-11-10-13-17-;1512;no;yes;18,4684;yes;17,5905;no;15,7046;no;no;
7-8-9-5-11-10-13-15-16-17-;1802;no;yes;17,534;yes;16,6437;no;14,7645;no;no;
7-8-9-5-10-13-17-;1031;no;yes;19,7277;yes;19,0337;yes;17,1479;no;no;
7-8-9-5-10-13-15-16-17-;1321;no;yes;18,5193;yes;17,7639;no;15,8867;no;no;
7-8-9-5-10-13-11-12-14-15-16-17-;1563;no;yes;17,3473;yes;16,5665;no;14,704;no;no;
7-8-9-5-10-11-13-17-;1368;no;yes;18,6535;yes;17,8004;no;15,9205;no;no;
7-8-9-5-10-11-13-15-16-17-;1658;no;yes;17,6826;yes;16,8116;no;14,9375;no;no;
7-8-9-5-10-11-12-14-15-16-17-;1450;no;yes;17,6336;yes;16,8122;no;14,9528;no;no;
7-8-9-5-10-11-12-14-15-13-17-;1576;no;yes;17,5589;yes;16,7452;no;14,8776;no;no;
7-8-9-5-4-10-13-17-;1253;no;yes;18,9681;yes;18,2188;yes;16,3344;no;no;
7-8-9-5-4-10-13-15-16-17-;1543;no;yes;17,9324;yes;17,1415;no;15,2643;no;no;
7-8-9-5-4-10-13-11-12-14-15-16-17-;1785;no;yes;16,8921;yes;16,0862;no;14,2221;no;no;
7-8-9-5-4-10-11-13-17-;1590;no;yes;18,0493;yes;17,1731;no;15,2936;no;no;
7-8-9-5-4-10-11-13-15-16-17-;1880;no;yes;17,193;yes;16,3049;no;14,4305;no;no;
7-8-9-5-4-10-11-12-14-15-16-17-;1672;no;yes;17,1492;yes;16,3055;no;14,4441;no;no;
7-8-9-5-4-10-11-12-14-15-13-17-;1798;no;yes;17,0822;yes;16,2458;no;14,3771;no;no;
7-8-9-5-3-2-4-10-13-17-;1506;no;yes;18,0763;yes;17,3438;no;15,4615;no;no;
7-8-9-5-3-2-4-10-13-15-16-17-;1796;no;yes;17,2151;yes;16,4442;no;14,5677;no;no;
7-8-9-5-3-2-4-10-13-11-12-14-15-16-17-;2038;no;yes;16,318;no;15,5301;no;13,665;no;no;
7-8-9-5-3-2-4-10-11-13-17-;1843;no;yes;17,3141;yes;16,4711;no;14,5926;no;no;
7-8-9-5-3-2-4-10-11-13-15-16-17-;2133;no;yes;16,5805;no;15,722;no;13,8478;no;no;
7-8-9-5-3-2-4-10-11-12-14-15-16-17-;1925;no;yes;16,5424;no;15,7225;no;13,8597;no;no;
7-8-9-5-3-2-4-10-11-12-14-15-13-17-;2051;no;yes;16,4842;no;15,6702;no;13,8011;no;no;
7-8-9-5-2-4-10-13-17-;1409;no;yes;18,3819;yes;17,5947;no;15,7154;no;no;
7-8-9-5-2-4-10-13-15-16-17-;1699;no;yes;17,4642;yes;16,6471;no;14,7732;no;no;
7-8-9-5-2-4-10-13-11-12-14-15-16-17-;1941;no;yes;16,5195;no;15,6937;no;13,8312;no;no;
7-8-9-5-2-4-10-11-13-17-;1746;no;yes;17,569;yes;16,6753;no;14,7993;no;no;
7-8-9-5-2-4-10-11-13-15-16-17-;2036;no;yes;16,7948;no;15,8932;no;14,0212;no;no;
7-8-9-5-2-4-10-11-12-14-15-16-17-;1828;no;yes;16,7548;no;15,8937;no;14,0336;no;no;
7-8-9-5-2-4-10-11-12-14-15-13-17-;1954;no;yes;16,6937;no;15,8393;no;13,9726;no;no;
7-8-9-1-3-5-11-13-17-;1485;no;yes;18,1074;yes;17,2188;no;15,3477;no;no;
7-8-9-1-3-5-11-13-15-16-17-;1775;no;yes;17,2406;yes;16,3423;no;14,4748;no;no;
7-8-9-1-3-5-11-12-14-15-16-17-;1567;no;yes;17,1964;yes;16,3429;no;14,4886;no;no;
7-8-9-1-3-5-11-12-14-15-13-17-;1693;no;yes;17,1287;yes;16,2826;no;14,4209;no;no;
7-8-9-1-3-5-11-10-13-17-;1934;no;yes;17,292;yes;16,3347;no;14,458;no;no;
7-8-9-1-3-5-11-10-13-15-16-17-;2224;no;yes;16,5618;no;15,6069;no;13,7341;no;no;
