Demand	OSNR
10133	15,3
10134	15,91
10135	17,39
10136	15,75
10137	16,44
10138	18,13
10139	15,06
10140	15,64
10141	15,84
10142	16,54
10143	16,84
10144	15,18
10145	15,78
10146	17,21
10147	15,38
10148	16,01
10149	16,28
10150	14,78
10151	15,32
10152	16,6
10153	15,0
10154	15,57
10155	15,82
10156	14,44
10157	14,95
10158	16,11
10159	15,35
10160	15,97
10161	17,47
10162	14,71
10163	15,25
10164	15,43
10165	16,07
10166	16,34
10167	14,82
10168	15,37
10169	16,67
10170	15,01
10171	15,58
10172	15,83
10173	14,45
10174	14,95
10175	16,12
10176	15,41
10177	16,03
10178	16,31
10179	14,8
10180	15,35
10181	16,63
10182	14,54
10183	15,05
10184	16,25
10185	14,8
10186	15,35
10187	16,63
10188	14,23
10189	14,71
10190	14,87
10191	15,43
10192	15,67
10193	14,33
10194	14,82
10195	15,95
10196	16,34
10197	17,13
10198	19,18
10199	15,57
10200	16,22
10201	16,45
10202	17,25
10203	17,61
10204	15,7
10205	16,37
10206	18,04
10207	15,92
10208	16,63
10209	16,94
10210	15,25
10211	15,86
10212	17,32
10213	15,27
10214	15,88
10215	16,14
10216	14,68
10217	15,21
10218	16,45
10219	15,5
10220	16,14
10221	16,42
10222	14,88
10223	15,44
10224	16,75
10225	15,3
10226	15,91
10227	17,39
10228	14,66
10229	15,2
10230	15,38
10231	16,0
10232	16,27
10233	14,78
10234	15,32
10235	16,59
10236	14,96
10237	15,53
10238	15,77
10239	14,4
10240	14,9
10241	16,06
10242	14,61
10243	15,13
10244	15,36
10245	14,09
10246	14,56
10247	15,62
10248	14,93
10249	15,49
10250	16,82
10251	14,34
10252	14,84
10253	15,0
10254	15,58
10255	15,82
10256	14,44
10257	14,95
10258	16,11
10259	14,62
10260	15,14
10261	15,36
10262	14,1
10263	14,57
10264	15,63
10265	14,98
10266	15,55
10267	15,79
10268	14,42
10269	14,93
10270	16,08
10271	14,18
10272	14,66
10273	15,74
10274	14,42
10275	14,93
10276	16,09
10277	13,89
10278	14,34
10279	14,49
10280	15,0
10281	15,22
10282	13,99
10283	14,44
10284	15,47
10285	25,9
10286	21,47
10287	22,8
10288	23,23
10289	22,42
10290	19,05
10291	21,46
10292	20,38
10293	20,75
10294	22,95
10295	20,14
10296	21,08
10297	21,38
10298	23,18
10299	21,63
10300	19,38
10301	20,17
10302	22,07
10303	20,82
10304	18,87
10305	19,56
10306	20,84
10307	19,86
10308	18,22
10309	18,82
10310	21,26
10311	20,19
10312	18,45
10313	19,08
10314	20,9
10315	18,92
10316	19,63
10317	19,84
10318	21,04
10319	20,02
10320	18,33
10321	18,94
10322	20,32
10323	19,43
10324	17,91
10325	18,47
10326	19,75
10327	18,96
10328	17,57
10329	18,09
10330	20,27
10331	18,5
10332	19,14
10333	19,34
10334	20,4
10335	19,49
10336	17,96
10337	18,53
10338	19,76
10339	18,97
10340	17,57
10341	18,09
10342	20,35
10343	19,46
10344	17,93
10345	18,5
10346	19,09
10347	17,67
10348	18,2
10349	19,46
10350	17,94
10351	18,5
10352	18,67
10353	19,57
10354	18,81
10355	17,45
10356	17,96
10357	21,88
10358	19,53
10359	20,35
10360	20,6
10361	22,06
10362	20,81
10363	18,86
10364	19,56
10365	21,17
10366	20,12
10367	18,4
10368	19,03
10369	20,15
10370	19,29
10371	17,81
10372	18,36
10373	20,5
10374	19,58
10375	18,02
10376	18,59
10377	20,19
10378	18,45
10379	19,08
10380	19,27
10381	20,31
10382	19,43
10383	17,91
10384	18,47
10385	19,69
10386	18,91
10387	17,53
10388	18,04
10389	19,19
10390	18,48
10391	17,21
10392	17,69
10393	19,65
10394	18,07
10395	18,65
10396	18,82
10397	19,76
10398	18,96
10399	17,57
10400	18,09
10401	19,2
10402	18,49
10403	17,22
10404	17,69
10405	19,72
10406	18,93
10407	17,55
10408	18,07
10409	18,61
10410	17,3
10411	17,79
10412	18,94
10413	17,55
10414	18,07
10415	18,22
10416	19,03
10417	18,35
10418	17,1
10419	17,57
10420	21,73
10421	23,15
10422	25,25
10423	20,49
10424	21,52
10425	20,03
10426	20,95
10427	17,75
10428	18,29
10429	19,44
10430	20,24
10431	18,72
10432	19,39
10433	18,97
10434	19,69
10435	20,33
10436	21,33
10437	22,6
10438	19,39
10439	20,18
10440	20,46
10441	21,49
10442	20,9
10443	19,55
10444	20,37
10445	21,37
10446	19,82
10447	20,69
10448	20,2
10449	19,02
10450	19,74
10451	20,6
10452	19,03
10453	19,76
10454	19,35
10455	18,35
10456	18,97
10457	19,68
10458	19,31
10459	20,08
10460	19,65
10461	18,58
10462	19,24
10463	20,0
10464	19,07
10465	19,8
10466	20,67
10467	18,33
10468	18,95
10469	19,17
10470	19,91
10471	19,49
10472	18,46
10473	19,1
10474	19,83
10475	18,67
10476	19,34
10477	18,97
10478	18,03
10479	18,61
10480	19,27
10481	18,27
10482	18,88
10483	18,54
10484	17,68
10485	18,21
10486	18,81
10487	18,64
10488	19,3
10489	20,07
10490	17,96
10491	18,53
10492	18,73
10493	19,4
10494	19,02
10495	18,08
10496	18,66
10497	19,33
10498	18,28
10499	18,89
10500	18,55
10501	17,69
10502	18,22
10503	18,82
10504	18,7
10505	19,37
10506	18,99
10507	18,06
10508	18,64
10509	19,3
10510	17,78
10511	18,33
10512	18,94
10513	18,06
10514	18,64
10515	19,3
10516	17,46
10517	17,96
10518	18,14
10519	18,73
10520	18,4
10521	17,56
10522	18,08
10523	18,66
10524	19,7
10525	20,56
10526	21,6
10527	18,87
10528	19,57
10529	19,81
10530	20,69
10531	20,2
10532	19,01
10533	19,73
10534	20,59
10535	19,25
10536	20,02
10537	19,59
10538	18,53
10539	19,18
10540	19,93
10541	18,55
10542	19,2
10543	18,84
10544	17,93
10545	18,49
10546	19,13
10547	18,8
10548	19,48
10549	19,1
10550	18,14
10551	18,73
10552	19,41
10553	18,58
10554	19,24
10555	20,0
10556	17,92
10557	18,48
10558	18,67
10559	19,34
10560	18,96
10561	18,03
10562	18,61
10563	19,26
10564	18,22
10565	18,83
10566	18,49
10567	17,64
10568	18,17
10569	18,76
10570	17,86
10571	18,41
10572	18,1
10573	17,31
10574	17,8
10575	18,35
10576	18,19
10577	18,79
10578	19,48
10579	17,58
10580	18,1
10581	18,27
10582	18,88
10583	18,54
10584	17,68
10585	18,22
10586	18,82
10587	17,86
10588	18,42
10589	18,11
10590	17,32
10591	17,81
10592	18,36
10593	18,25
10594	18,85
10595	18,52
10596	17,66
10597	18,19
10598	18,79
10599	17,41
10600	17,91
10601	18,47
10602	17,66
10603	18,19
10604	18,79
10605	17,11
10606	17,58
10607	17,73
10608	18,27
10609	17,97
10610	17,21
10611	17,68
10612	18,21
10613	20,68
10614	22,39
10615	22,25
10616	19,25
10617	20,43
10618	18,74
10619	19,78
10620	16,27
10621	16,84
10622	18,09
10623	18,98
10624	17,3
10625	18,04
10626	17,58
10627	18,36
10628	19,08
10629	20,2
10630	20,11
10631	18,03
10632	18,9
10633	19,22
10634	20,39
10635	18,63
10636	18,21
10637	19,12
10638	19,04
10639	18,51
10640	19,48
10641	17,99
10642	17,63
10643	18,42
10644	18,35
10645	17,65
10646	18,44
10647	17,22
10648	16,91
10649	17,58
10650	17,52
10651	17,95
10652	18,8
10653	17,49
10654	17,16
10655	17,87
10656	17,81
10657	17,69
10658	18,49
10659	18,42
10660	16,89
10661	17,56
10662	17,79
10663	18,61
10664	17,35
10665	17,03
10666	17,72
10667	17,66
10668	17,26
10669	17,98
10670	16,86
10671	16,57
10672	17,19
10673	17,14
10674	16,83
10675	17,48
10676	16,46
10677	16,2
10678	16,76
10679	16,72
10680	17,22
10681	17,94
10682	17,88
10683	16,5
10684	17,11
10685	17,32
10686	18,05
10687	16,92
10688	16,62
10689	17,25
10690	17,2
10691	16,83
10692	17,49
10693	16,47
10694	16,2
10695	16,77
10696	16,72
10697	17,29
10698	18,01
10699	16,89
10700	16,6
10701	17,22
10702	17,17
10703	16,31
10704	16,89
10705	16,84
10706	16,6
10707	17,22
10708	17,17
10709	15,96
10710	16,5
10711	16,68
10712	17,32
10713	16,33
10714	16,07
10715	16,62
10716	16,58
10717	18,38
10718	19,33
10719	19,25
10720	17,47
10721	18,23
10722	18,5
10723	19,48
10724	17,99
10725	17,62
10726	18,41
10727	18,35
10728	17,88
10729	18,73
10730	17,43
10731	17,11
10732	17,81
10733	17,75
10734	17,13
10735	17,83
10736	16,74
10737	16,46
10738	17,06
10739	17,01
10740	17,39
10741	18,14
10742	16,99
10743	16,69
10744	17,32
10745	17,27
10746	17,16
10747	17,87
10748	17,81
10749	16,45
10750	17,05
10751	17,25
10752	17,98
10753	16,86
10754	16,57
10755	17,19
10756	17,14
10757	16,78
10758	17,42
10759	16,42
10760	16,16
10761	16,72
10762	16,67
10763	16,39
10764	16,98
10765	16,05
10766	15,81
10767	16,33
10768	16,29
10769	16,74
10770	17,39
10771	17,33
10772	16,09
10773	16,64
10774	16,83
10775	17,48
10776	16,47
10777	16,2
10778	16,77
10779	16,72
10780	16,39
10781	16,98
10782	16,06
10783	15,82
10784	16,34
10785	16,29
10786	16,8
10787	17,45
10788	16,44
10789	16,18
10790	16,74
10791	16,69
10792	15,91
10793	16,44
10794	16,4
10795	16,18
10796	16,74
10797	16,7
10798	15,59
10799	16,09
10800	16,26
10801	16,83
10802	15,93
10803	15,7
10804	16,2
10805	16,16
10806	21,39
10807	21,52
10808	21,4
10809	19,45
10810	19,75
10811	19,85
10812	19,19
10813	19,27
10814	16,52
10815	16,57
10816	18,48
10817	18,55
10818	17,63
10819	17,69
10820	17,92
10821	17,99
10822	19,56
10823	19,65
10824	19,57
10825	18,18
10826	18,41
10827	18,48
10828	19,72
10829	19,81
10830	18,23
10831	18,6
10832	18,68
10833	18,61
10834	17,46
10835	18,93
10836	19,01
10837	17,65
10838	17,97
10839	18,04
10840	17,98
10841	16,96
10842	18,0
10843	18,06
10844	16,93
10845	17,2
10846	17,26
10847	17,21
10848	16,33
10849	18,32
10850	18,39
10851	17,18
10852	17,47
10853	17,53
10854	17,48
10855	16,55
10856	18,04
10857	18,1
10858	18,04
10859	17,01
10860	17,19
10861	17,24
10862	18,15
10863	18,22
10864	17,05
10865	17,33
10866	17,39
10867	17,34
10868	16,44
10869	17,58
10870	17,64
10871	16,59
10872	16,85
10873	16,9
10874	16,85
10875	16,03
10876	17,11
10877	17,17
10878	16,21
10879	16,45
10880	16,5
10881	16,45
10882	15,7
10883	17,54
10884	17,6
10885	17,54
10886	16,61
10887	16,77
10888	16,82
10889	17,64
10890	17,7
10891	16,64
10892	16,9
10893	16,95
10894	16,9
10895	16,08
10896	17,12
10897	17,18
10898	16,22
10899	16,46
10900	16,5
10901	16,46
10902	15,7
10903	17,61
10904	17,67
10905	16,61
10906	16,87
10907	16,92
10908	16,87
10909	16,05
10910	16,56
10911	16,61
10912	16,57
10913	15,79
10914	16,87
10915	16,93
10916	16,88
10917	16,06
10918	16,2
10919	16,24
10920	16,96
10921	17,01
10922	16,09
10923	16,32
10924	16,36
10925	16,32
10926	15,58
10927	18,79
10928	18,87
10929	18,8
10930	17,6
10931	17,8
10932	17,87
10933	18,92
10934	19,0
10935	17,64
10936	17,97
10937	18,03
10938	17,98
10939	16,96
10940	18,25
10941	18,32
10942	17,13
10943	17,42
10944	17,47
10945	17,42
10946	16,51
10947	17,44
10948	17,49
10949	16,48
10950	16,73
10951	16,78
10952	16,73
10953	15,93
10954	17,72
10955	17,78
10956	16,7
10957	16,97
10958	17,02
10959	16,97
10960	16,14
10961	17,47
10962	17,53
10963	17,48
10964	16,55
10965	16,71
10966	16,76
10967	17,57
10968	17,63
10969	16,58
10970	16,84
10971	16,89
10972	16,85
10973	16,03
10974	17,06
10975	17,12
10976	16,17
10977	16,41
10978	16,45
10979	16,41
10980	15,66
10981	16,65
10982	16,7
10983	15,82
10984	16,04
10985	16,08
10986	16,04
10987	15,35
10988	17,03
10989	17,08
10990	17,03
10991	16,18
10992	16,33
10993	16,38
10994	17,12
10995	17,17
10996	16,21
10997	16,45
10998	16,5
10999	16,46
11000	15,7
11001	16,65
11002	16,7
11003	15,83
11004	16,05
11005	16,09
11006	16,05
11007	15,35
11008	17,09
11009	17,14
11010	16,19
11011	16,43
11012	16,47
11013	16,43
11014	15,68
11015	16,15
11016	16,19
11017	16,15
11018	15,44
11019	16,43
11020	16,48
11021	16,43
11022	15,68
11023	15,81
11024	15,85
11025	16,51
11026	16,56
11027	15,71
11028	15,92
11029	15,96
11030	15,92
11031	15,24
11032	24,44
11033	22,25
11034	22,16
11035	22,01
11036	22,37
11037	20,88
11038	21,7
11039	20,38
11040	18,69
11041	17,96
11042	20,87
11043	19,75
11044	19,9
11045	18,98
11046	20,24
11047	19,25
11048	22,14
11049	20,71
11050	20,64
11051	20,53
11052	20,79
11053	19,69
11054	22,33
11055	20,85
11056	19,47
11057	21,02
11058	19,86
11059	19,8
11060	19,72
11061	21,39
11062	20,15
11063	18,94
11064	20,3
11065	19,29
11066	19,24
11067	19,16
11068	20,32
11069	19,32
11070	18,28
11071	19,43
11072	18,59
11073	18,54
11074	18,48
11075	20,69
11076	19,61
11077	18,52
11078	19,73
11079	18,84
11080	18,79
11081	18,72
11082	20,37
11083	19,35
11084	19,3
11085	19,22
11086	19,42
11087	18,57
11088	20,5
11089	19,45
11090	18,4
11091	19,58
11092	18,71
11093	18,66
11094	18,59
11095	19,85
11096	18,93
11097	17,97
11098	19,04
11099	18,26
11100	18,22
11101	18,15
11102	19,34
11103	18,51
11104	17,62
11105	18,61
11106	17,89
11107	17,85
11108	17,79
11109	19,81
11110	18,9
11111	18,85
11112	18,78
11113	18,95
11114	18,19
11115	19,92
11116	18,99
11117	18,02
11118	19,1
11119	18,31
11120	18,26
11121	18,2
11122	19,34
11123	18,51
11124	17,63
11125	18,61
11126	17,9
11127	17,85
11128	17,8
11129	19,88
11130	18,96
11131	18,0
11132	19,07
11133	18,28
11134	18,24
11135	18,18
11136	18,73
11137	18,0
11138	17,95
11139	17,9
11140	19,07
11141	18,28
11142	18,24
11143	18,18
11144	18,34
11145	17,66
11146	19,17
11147	18,37
11148	17,51
11149	18,46
11150	17,77
11151	17,73
11152	17,67
11153	21,23
11154	20,03
11155	19,97
11156	19,88
11157	20,1
11158	19,14
11159	21,39
11160	20,15
11161	18,94
11162	20,29
11163	19,29
11164	19,24
11165	19,16
11166	20,61
11167	19,55
11168	18,47
11169	19,67
11170	18,79
11171	18,74
11172	18,67
11173	19,69
11174	18,8
11175	17,87
11176	18,91
11177	18,15
11178	18,11
11179	18,05
11180	20,01
11181	19,06
11182	18,08
11183	19,18
11184	18,37
11185	18,33
11186	18,27
11187	19,73
11188	18,84
11189	18,79
11190	18,72
11191	18,89
11192	18,13
11193	19,84
11194	18,93
11195	17,97
11196	19,04
11197	18,26
11198	18,21
11199	18,15
11200	19,28
11201	18,46
11202	17,59
11203	18,56
11204	17,85
11205	17,81
11206	17,75
11207	18,82
11208	18,07
11209	17,26
11210	18,16
11211	17,51
11212	17,47
11213	17,42
11214	19,24
11215	18,43
11216	18,38
11217	18,32
11218	18,48
11219	17,78
11220	19,34
11221	18,51
11222	17,63
11223	18,61
11224	17,89
11225	17,85
11226	17,8
11227	18,83
11228	18,08
11229	17,27
11230	18,17
11231	17,51
11232	17,47
11233	17,42
11234	19,31
11235	18,48
11236	17,61
11237	18,58
11238	17,87
11239	17,83
11240	17,77
11241	18,28
11242	17,61
11243	17,57
11244	17,51
11245	18,59
11246	17,87
11247	17,83
11248	17,77
11249	17,92
11250	17,29
11251	18,67
11252	17,95
11253	17,15
11254	18,03
11255	17,39
11256	17,36
11257	17,31
11258	20,06
11259	17,2
11260	18,16
11261	20,85
11262	19,93
11263	18,87
11264	17,69
11265	18,09
11266	18,97
11267	16,58
11268	17,41
11269	19,57
11270	18,86
11271	18,01
11272	17,01
11273	17,35
11274	19,42
11275	16,84
11276	17,73
11277	20,09
11278	23,09
11279	21,14
11280	19,33
11281	19,91
11282	17,55
11283	15,69
11284	16,36
11285	17,98
11286	19,6
11287	18,61
11288	17,87
11289	16,97
11290	15,29
11291	15,9
11292	17,34
11293	18,71
11294	17,88
11295	18,66
11296	16,21
11297	14,75
11298	15,29
11299	16,52
11300	17,64
11301	23,96
11302	21,67
11303	22,54
11304	16,99
11305	17,9
11306	19,68
11307	20,4
11308	16,4
11309	17,2
11310	18,67
11311	19,23
11312	15,68
11313	16,35
11314	17,54
11315	17,97
11316	15,93
11317	16,64
11318	17,92
11319	18,39
11320	19,34
11321	15,8
11322	16,49
11323	17,72
11324	18,17
11325	15,34
11326	15,96
11327	17,04
11328	17,43
11329	14,96
11330	15,53
11331	16,51
11332	16,85
11333	18,5
11334	15,39
11335	16,02
11336	17,12
11337	17,51
11338	14,97
11339	15,54
11340	16,52
11341	16,86
11342	15,37
11343	15,99
11344	17,08
11345	17,46
11346	17,01
11347	17,47
11348	14,84
11349	15,39
11350	16,33
11351	16,66
11352	20,72
11353	21,82
11354	25,26
11355	19,7
11356	20,55
11357	19,31
11358	20,09
11359	18,81
11360	19,49
11361	18,17
11362	18,76
11363	18,39
11364	19,02
11365	20,04
11366	20,97
11367	23,58
11368	19,15
11369	19,89
11370	18,8
11371	19,49
11372	18,35
11373	18,96
11374	17,76
11375	18,3
11376	17,97
11377	18,54
11378	20,33
11379	21,32
11380	24,24
11381	19,38
11382	20,17
11383	20,46
11384	21,48
11385	21,96
11386	19,55
11387	20,37
11388	22,56
11389	19,82
11390	20,69
11391	21,09
11392	19,01
11393	19,74
11394	21,57
11395	19,03
11396	19,76
11397	20,08
11398	18,35
11399	18,97
11400	20,46
11401	19,31
11402	20,08
11403	20,42
11404	18,58
11405	19,24
11406	20,84
11407	19,07
11408	19,8
11409	21,67
11410	18,33
11411	18,95
11412	19,16
11413	19,91
11414	20,24
11415	18,46
11416	19,09
11417	20,64
11418	18,67
11419	19,34
11420	19,63
11421	18,03
11422	18,61
11423	19,98
11424	18,27
11425	18,88
11426	19,14
11427	17,68
11428	18,21
11429	19,45
11430	18,64
11431	19,3
11432	20,93
11433	17,96
11434	18,53
11435	18,73
11436	19,4
11437	19,7
11438	18,08
11439	18,66
11440	20,05
11441	18,28
11442	18,88
11443	19,15
11444	17,69
11445	18,22
11446	19,46
11447	18,7
11448	19,37
11449	19,66
11450	18,06
11451	18,63
11452	20,01
11453	17,78
11454	18,32
11455	19,6
11456	18,06
11457	18,64
11458	20,01
11459	17,46
11460	17,96
11461	18,13
11462	18,72
11463	18,98
11464	17,56
11465	18,08
11466	19,28
11467	21,64
11468	17,96
11469	19,12
11470	19,49
11471	18,8
11472	17,95
11473	16,97
11474	17,31
11475	20,15
11476	17,24
11477	18,21
11478	18,52
11479	17,95
11480	17,24
11481	16,38
11482	16,68
11483	20,75
11484	17,54
11485	18,59
11486	18,92
11487	21,03
11488	19,21
11489	16,72
11490	17,58
11491	19,71
11492	18,29
11493	16,17
11494	16,92
11495	18,32
11496	17,24
11497	15,48
11498	16,12
11499	18,79
11500	17,6
11501	15,72
11502	16,4
11503	18,38
11504	16,22
11505	16,98
11506	17,22
11507	18,54
11508	17,41
11509	15,59
11510	16,25
11511	17,74
11512	16,77
11513	15,15
11514	15,75
11515	17,12
11516	16,27
11517	14,79
11518	15,34
11519	17,69
11520	15,78
11521	16,46
11522	16,67
11523	17,83
11524	16,84
11525	15,2
11526	15,8
11527	17,13
11528	16,28
11529	14,8
11530	15,35
11531	17,78
11532	16,81
11533	15,18
11534	15,77
11535	16,41
11536	14,9
11537	15,45
11538	16,81
11539	15,18
11540	15,78
11541	15,96
11542	16,92
11543	16,1
11544	14,67
11545	15,2
11546	19,44
11547	20,68
11548	22,39
11549	18,32
11550	19,25
11551	17,9
11552	18,74
11553	17,35
11554	18,09
11555	16,67
11556	17,3
11557	16,91
11558	17,58
11559	18,69
11560	19,71
11561	21,04
11562	17,72
11563	18,53
11564	17,35
11565	18,09
11566	16,86
11567	17,52
11568	16,25
11569	16,82
11570	16,46
11571	17,07
11572	19,01
11573	20,11
11574	21,59
11575	17,97
11576	18,83
11577	19,15
11578	20,29
11579	19,64
11580	18,15
11581	19,05
11582	20,16
11583	18,44
11584	19,4
11585	18,86
11586	17,57
11587	18,36
11588	19,3
11589	17,6
11590	18,38
11591	17,94
11592	16,86
11593	17,52
11594	18,29
11595	17,89
11596	18,73
11597	18,26
11598	17,11
11599	17,81
11600	18,64
11601	17,63
11602	18,42
11603	19,38
11604	16,85
11605	17,51
11606	17,74
11607	18,55
11608	18,09
11609	16,98
11610	17,66
11611	18,46
11612	17,21
11613	17,92
11614	17,52
11615	16,53
11616	17,14
11617	17,85
11618	16,78
11619	17,43
11620	17,07
11621	16,16
11622	16,72
11623	17,36
11624	17,17
11625	17,88
11626	18,72
11627	16,46
11628	17,06
11629	17,27
11630	17,99
11631	17,59
11632	16,58
11633	17,2
11634	17,91
11635	16,79
11636	17,44
11637	17,07
11638	16,17
11639	16,73
11640	17,37
11641	17,24
11642	17,96
11643	17,55
11644	16,55
11645	17,17
11646	17,88
11647	16,26
11648	16,84
11649	17,5
11650	16,56
11651	17,17
11652	17,88
11653	15,92
11654	16,46
11655	16,64
11656	17,27
11657	16,92
11658	16,03
11659	16,58
11660	17,2
11661	18,81
11662	20,27
11663	20,14
11664	17,55
11665	18,6
11666	17,08
11667	18,02
11668	16,49
11669	17,3
11670	15,75
11671	16,43
11672	16,01
11673	16,73
11674	17,96
11675	19,12
11676	19,03
11677	16,89
11678	17,78
11679	16,48
11680	17,29
11681	15,96
11682	16,67
11683	15,3
11684	15,91
11685	15,53
11686	16,18
11687	18,32
11688	19,59
11689	19,49
11690	17,17
11691	18,12
11692	18,48
11693	19,81
11694	17,82
11695	17,36
11696	18,36
11697	18,28
11698	17,68
11699	18,77
11700	17,13
11701	16,73
11702	17,59
11703	17,52
11704	16,75
11705	17,62
11706	16,29
11707	15,96
11708	16,67
11709	16,61
11710	17,07
11711	18,01
11712	16,58
11713	16,23
11714	16,99
11715	16,93
11716	16,79
11717	17,66
11718	17,59
11719	15,94
11720	16,65
11721	16,91
11722	17,8
11723	16,43
11724	16,09
11725	16,82
11726	16,76
11727	16,33
11728	17,11
11729	15,91
11730	15,6
11731	16,26
11732	16,21
11733	15,87
11734	16,57
11735	15,48
11736	15,2
11737	15,8
11738	15,75
11739	16,29
11740	17,07
11741	17,0
11742	15,52
11743	16,17
11744	16,39
11745	17,19
11746	15,97
11747	15,66
11748	16,32
11749	16,27
11750	15,88
11751	16,58
11752	15,49
11753	15,21
11754	15,81
11755	15,76
11756	16,36
11757	17,15
11758	15,94
11759	15,63
11760	16,29
11761	16,23
11762	15,32
11763	15,93
11764	15,88
11765	15,63
11766	16,29
11767	16,24
11768	14,95
11769	15,52
11770	15,72
11771	16,39
11772	15,34
11773	15,07
11774	15,65
11775	15,61
11776	22,43
11777	22,55
11778	22,45
11779	20,74
11780	21,01
11781	21,09
11782	20,5
11783	20,57
11784	19,85
11785	19,92
11786	19,06
11787	19,12
11788	19,34
11789	19,4
11790	21,47
11791	21,56
11792	21,48
11793	20,05
11794	20,29
11795	20,36
11796	19,85
11797	19,91
11798	19,28
11799	19,34
11800	18,58
11801	18,63
11802	18,82
11803	18,88
11804	21,87
11805	21,97
11806	21,88
11807	20,34
11808	20,59
11809	20,67
11810	22,05
11811	22,16
11812	20,39
11813	20,8
11814	20,88
11815	20,81
11816	19,56
11817	21,16
11818	21,25
11819	19,76
11820	20,11
11821	20,18
11822	20,12
11823	19,02
11824	20,14
11825	20,21
11826	18,99
11827	19,28
11828	19,34
11829	19,29
11830	18,35
11831	20,49
11832	20,57
11833	19,26
11834	19,57
11835	19,63
11836	19,58
11837	18,59
11838	20,18
11839	20,25
11840	20,19
11841	19,08
11842	19,26
11843	19,32
11844	20,31
11845	20,38
11846	19,11
11847	19,42
11848	19,48
11849	19,42
11850	18,47
11851	19,68
11852	19,75
11853	18,63
11854	18,9
11855	18,96
11856	18,9
11857	18,04
11858	19,19
11859	19,24
11860	18,23
11861	18,48
11862	18,53
11863	18,48
11864	17,69
11865	19,64
11866	19,7
11867	19,65
11868	18,65
11869	18,82
11870	18,87
11871	19,75
11872	19,82
11873	18,68
11874	18,96
11875	19,01
11876	18,96
11877	18,09
11878	19,2
11879	19,25
11880	18,23
11881	18,49
11882	18,54
11883	18,49
11884	17,69
11885	19,72
11886	19,78
11887	18,65
11888	18,93
11889	18,98
11890	18,93
11891	18,06
11892	18,6
11893	18,65
11894	18,6
11895	17,79
11896	18,93
11897	18,99
11898	18,93
11899	18,06
11900	18,22
11901	18,26
11902	19,03
11903	19,08
11904	18,09
11905	18,34
11906	18,39
11907	18,34
11908	17,57
11909	21,75
11910	19,9
11911	19,81
11912	19,69
11913	20,0
11914	18,67
11915	19,41
11916	18,22
11917	18,67
11918	17,64
11919	17,78
11920	16,92
11921	18,09
11922	17,17
11923	20,55
11924	19,07
11925	19,0
11926	18,89
11927	19,16
11928	18,03
11929	18,66
11930	17,63
11931	18,02
11932	17,12
11933	17,25
11934	16,47
11935	17,52
11936	16,7
11937	21,04
11938	19,42
11939	19,34
11940	19,23
11941	19,51
11942	18,3
11943	21,27
11944	19,58
11945	18,06
11946	19,76
11947	18,49
11948	18,43
11949	18,33
11950	20,19
11951	18,81
11952	17,5
11953	18,96
11954	17,87
11955	17,82
11956	17,74
11957	18,99
11958	17,9
11959	16,8
11960	18,03
11961	17,12
11962	17,07
11963	17,0
11964	19,4
11965	18,21
11966	17,04
11967	18,35
11968	17,38
11969	17,33
11970	17,26
11971	19,04
11972	17,94
11973	17,88
11974	17,8
11975	18,01
11976	17,1
11977	19,18
11978	18,05
11979	16,91
11980	18,18
11981	17,25
11982	17,2
11983	17,12
11984	18,48
11985	17,49
11986	16,47
11987	17,6
11988	16,77
11989	16,72
11990	16,66
11991	17,92
11992	17,03
11993	16,1
11994	17,14
11995	16,38
11996	16,33
11997	16,28
11998	18,43
11999	17,45
12000	17,39
12001	17,32
12002	17,51
12003	16,69
12004	18,55
12005	17,55
12006	16,52
12007	17,67
12008	16,82
12009	16,78
12010	16,71
12011	17,93
12012	17,04
12013	16,11
12014	17,15
12015	16,39
12016	16,34
12017	16,28
12018	18,51
12019	17,51
12020	16,49
12021	17,63
12022	16,79
12023	16,75
12024	16,68
12025	17,27
12026	16,49
12027	16,45
12028	16,39
12029	17,63
12030	16,8
12031	16,75
12032	16,68
12033	16,85
12034	16,13
12035	17,74
12036	16,88
12037	15,98
12038	16,99
12039	16,25
12040	16,21
12041	16,15
12042	21,27
12043	22,53
12044	25,39
12045	26,81
12046	25,16
12047	23,48
12048	22,29
12049	19,7
12050	19,14
12051	21,22
12052	20,46
12053	20,55
12054	19,89
12055	23,53
12056	22,3
12057	21,36
12058	20,47
12059	19,82
12060	19,9
12061	19,32
12062	22,44
12063	21,45
12064	20,66
12065	19,89
12066	19,31
12067	21,91
12068	21,02
12069	20,29
12070	20,51
12071	19,85
12072	20,14
12073	21,9
12074	23,38
12075	24,12
12076	20,68
12077	21,77
12078	25,15
12079	20,21
12080	21,17
12081	23,95
12082	19,58
12083	20,4
12084	22,62
12085	19,04
12086	19,76
12087	21,61
12088	17,58
12089	18,1
12090	19,3
12091	17,22
12092	17,7
12093	18,79
12094	18,48
12095	19,12
12096	20,68
12097	18,05
12098	18,63
12099	20,0
12100	18,1
12101	18,69
12102	20,08
12103	17,7
12104	18,24
12105	19,48
12106	19,6
12107	20,43
12108	22,66
12109	19,04
12110	19,77
12111	21,62
12112	18,56
12113	19,21
12114	20,8
12115	18,05
12116	18,63
12117	20,01
12118	17,66
12119	18,19
12120	19,42
12121	17,71
12122	18,24
12123	19,49
12124	17,33
12125	17,83
12126	18,95
12127	19,11
12128	19,85
12129	21,74
12130	18,61
